Pixel X	Pixel Y	X, мм	Y, мм	Энергия, кэВ
5000	1705	0	-32,95	465407,482101562
5000	1706	0	-32,94	462045,624601949
5000	1707	0	-32,93	417390,306285132
5000	1708	0	-32,92	408568,384560227
5000	1709	0	-32,91	365001,88942255
5000	1710	0	-32,9	413296,245560686
5000	1711	0	-32,89	368082,204695188
5000	1712	0	-32,88	420177,532082993
5000	1713	0	-32,87	418636,806682149
5000	1714	0	-32,86	389086,009174552
5000	1715	0	-32,85	370241,639081399
5000	1716	0	-32,84	357339,424696549
5000	1717	0	-32,83	324502,533603518
5000	1718	0	-32,82	332849,057671395
5000	1719	0	-32,81	340367,579086122
5000	1720	0	-32,8	387770,791267308
5000	1721	0	-32,79	311025,164237107
5000	1722	0	-32,78	265502,481229767
5000	1723	0	-32,77	274222,694712423
5000	1724	0	-32,76	277481,094491977
5000	1725	0	-32,75	298580,015022679
5000	1726	0	-32,74	342329,136112033
5000	1727	0	-32,73	365513,113262612
5000	1728	0	-32,72	387128,089733814
5000	1729	0	-32,71	390746,816150081
5000	1730	0	-32,7	444783,030689607
5000	1731	0	-32,69	428204,754530376
5000	1732	0	-32,68	417354,295431218
5000	1733	0	-32,67	380865,888972719
5000	1734	0	-32,66	392621,185163682
5000	1735	0	-32,65	336604,756213957
5000	1736	0	-32,64	285249,734734761
5000	1737	0	-32,63	260938,213963354
5000	1738	0	-32,62	232309,086711343
5000	1739	0	-32,61	246470,780496109
5000	1740	0	-32,6	332184,672794396
5000	1741	0	-32,59	341471,124370965
5000	1742	0	-32,58	366131,78773456
5000	1743	0	-32,57	409208,486708297
5000	1744	0	-32,56	453700,390630628
5000	1745	0	-32,55	484284,435151209
5000	1746	0	-32,54	443686,690016834
5000	1747	0	-32,53	427811,137180919
5000	1748	0	-32,52	391264,90488337
5000	1749	0	-32,51	363000,57730861
5000	1750	0	-32,5	355598,616854615
5000	1751	0	-32,49	365836,764228309
5000	1752	0	-32,48	401320,777117386
5000	1753	0	-32,47	394051,940099135
5000	1754	0	-32,46	389051,644371921
5000	1755	0	-32,45	381617,570605546
5000	1756	0	-32,44	363500,013638874
5000	1757	0	-32,43	361072,388981831
5000	1758	0	-32,42	341652,216870316
5000	1759	0	-32,41	381920,474476312
5000	1760	0	-32,4	372591,244980761
5000	1761	0	-32,39	359910,419441456
5000	1762	0	-32,38	333776,735749993
5000	1763	0	-32,37	316992,574695769
5000	1764	0	-32,36	301017,594352818
5000	1765	0	-32,35	296566,409065188
5000	1766	0	-32,34	312588,048969819
5000	1767	0	-32,33	354576,224171914
5000	1768	0	-32,32	398688,517031549
5000	1769	0	-32,31	417370,414721267
5000	1770	0	-32,3	417341,106198165
5000	1771	0	-32,29	434064,076148138
5000	1772	0	-32,28	426371,720295782
5000	1773	0	-32,27	435331,196432093
5000	1774	0	-32,26	423568,794541932
5000	1775	0	-32,25	396658,362545013
5000	1776	0	-32,24	309950,793314683
5000	1777	0	-32,23	286372,317498235
5000	1778	0	-32,22	259837,382081099
5000	1779	0	-32,21	217249,394939083
5000	1780	0	-32,2	246667,099075567
5000	1781	0	-32,19	323678,924544559
5000	1782	0	-32,18	351141,95396953
5000	1783	0	-32,17	388964,255110369
5000	1784	0	-32,16	423576,111037097
5000	1785	0	-32,15	422144,107755574
5000	1786	0	-32,14	434820,148583889
5000	1787	0	-32,13	409241,1526777
5000	1788	0	-32,12	382089,790455176
5000	1789	0	-32,11	381558,865878568
5000	1790	0	-32,1	350037,629432643
5000	1791	0	-32,09	386051,180872821
5000	1792	0	-32,08	352881,887514438
5000	1793	0	-32,07	380604,715549498
5000	1794	0	-32,06	377470,972911678
5000	1795	0	-32,05	378523,277700562
5000	1796	0	-32,04	328149,420062329
5000	1797	0	-32,03	335868,866000073
5000	1798	0	-32,02	338390,69114315
5000	1799	0	-32,01	344575,463153297
5000	1800	0	-32	384038,35168875
5000	1801	0	-31,99	399221,73391591
5000	1802	0	-31,98	348884,596031078
5000	1803	0	-31,97	297784,87871151
5000	1804	0	-31,96	277753,229955929
5000	1805	0	-31,95	298302,095033707
5000	1806	0	-31,94	296453,247682018
5000	1807	0	-31,93	357170,794356325
5000	1808	0	-31,92	378123,611489529
5000	1809	0	-31,91	396559,582591448
5000	1810	0	-31,9	402118,966611168
5000	1811	0	-31,89	422526,504076023
5000	1812	0	-31,88	454399,766267244
5000	1813	0	-31,87	459094,500629496
5000	1814	0	-31,86	428203,255239099
5000	1815	0	-31,85	442395,252902946
5000	1816	0	-31,84	393480,81696821
5000	1817	0	-31,83	346653,506323266
5000	1818	0	-31,82	314365,225167585
5000	1819	0	-31,81	250526,030666079
5000	1820	0	-31,8	248212,894616676
5000	1821	0	-31,79	266176,509517654
5000	1822	0	-31,78	274199,506974757
5000	1823	0	-31,77	309623,750168554
5000	1824	0	-31,76	367348,911000564
5000	1825	0	-31,75	366263,839158722
5000	1826	0	-31,74	386641,923144066
5000	1827	0	-31,73	381465,454503354
5000	1828	0	-31,72	409635,395539899
5000	1829	0	-31,71	349550,620456603
5000	1830	0	-31,7	372086,227644897
5000	1831	0	-31,69	369207,409972851
5000	1832	0	-31,68	387847,436999537
5000	1833	0	-31,67	379144,846404376
5000	1834	0	-31,66	383699,084968492
5000	1835	0	-31,65	374874,257206434
5000	1836	0	-31,64	336301,560059783
5000	1837	0	-31,63	331583,346971422
5000	1838	0	-31,62	319056,270091228
5000	1839	0	-31,61	314652,881824365
5000	1840	0	-31,6	363704,149940795
5000	1841	0	-31,59	370497,437125517
5000	1842	0	-31,58	378761,969495324
5000	1843	0	-31,57	348325,422903023
5000	1844	0	-31,56	312494,949755874
5000	1845	0	-31,55	300485,815826174
5000	1846	0	-31,54	313736,429816992
5000	1847	0	-31,53	343382,932221698
5000	1848	0	-31,52	369157,940221878
5000	1849	0	-31,51	394358,057977155
5000	1850	0	-31,5	406693,896835758
5000	1851	0	-31,49	425906,155703394
5000	1852	0	-31,48	432227,317107729
5000	1853	0	-31,47	408599,278718184
5000	1854	0	-31,46	416584,633491678
5000	1855	0	-31,45	440102,293204784
5000	1856	0	-31,44	433175,892212269
5000	1857	0	-31,43	347746,458953304
5000	1858	0	-31,42	346465,078314633
5000	1859	0	-31,41	307212,625643156
5000	1860	0	-31,4	252242,222080217
5000	1861	0	-31,39	248611,308001605
5000	1862	0	-31,38	301023,783202115
5000	1863	0	-31,37	323811,043536525
5000	1864	0	-31,36	343128,531466257
5000	1865	0	-31,35	364670,286810007
5000	1866	0	-31,34	382898,826614039
5000	1867	0	-31,33	406226,092280808
5000	1868	0	-31,32	365589,498816566
5000	1869	0	-31,31	360529,857321777
5000	1870	0	-31,3	379111,778132538
5000	1871	0	-31,29	371557,262674518
5000	1872	0	-31,28	401207,180218006
5000	1873	0	-31,27	384182,792647431
5000	1874	0	-31,26	410869,921149085
5000	1875	0	-31,25	386128,598550979
5000	1876	0	-31,24	381506,06539587
5000	1877	0	-31,23	359320,139421424
5000	1878	0	-31,22	353681,889056592
5000	1879	0	-31,21	338516,416816054
5000	1880	0	-31,2	351369,664822179
5000	1881	0	-31,19	395376,573678968
5000	1882	0	-31,18	349398,131654509
5000	1883	0	-31,17	332880,019432014
5000	1884	0	-31,16	302751,179373327
5000	1885	0	-31,15	300777,781283662
5000	1886	0	-31,14	326692,499133261
5000	1887	0	-31,13	318022,495527586
5000	1888	0	-31,12	354736,339798128
5000	1889	0	-31,11	385792,083438401
5000	1890	0	-31,1	388553,061707319
5000	1891	0	-31,09	402282,160192136
5000	1892	0	-31,08	400338,632518983
5000	1893	0	-31,07	435631,323111169
5000	1894	0	-31,06	412509,81843164
5000	1895	0	-31,05	403155,822212835
5000	1896	0	-31,04	410495,934032674
5000	1897	0	-31,03	386449,874907857
5000	1898	0	-31,02	298868,899421552
5000	1899	0	-31,01	311843,243649167
5000	1900	0	-31	290006,887981544
5000	1901	0	-30,99	253959,596849043
5000	1902	0	-30,98	271259,842711219
5000	1903	0	-30,97	288689,628772156
5000	1904	0	-30,96	309524,757032165
5000	1905	0	-30,95	352536,952709031
5000	1906	0	-30,94	334082,781798091
5000	1907	0	-30,93	355143,990243409
5000	1908	0	-30,92	382809,489680013
5000	1909	0	-30,91	360709,643034529
5000	1910	0	-30,9	340285,391596236
5000	1911	0	-30,89	344253,313047919
5000	1912	0	-30,88	338709,881676684
5000	1913	0	-30,87	371373,67454675
5000	1914	0	-30,86	306652,467934588
5000	1915	0	-30,85	360733,821060818
5000	1916	0	-30,84	351631,875469417
5000	1917	0	-30,83	325560,548112021
5000	1918	0	-30,82	312966,707132879
5000	1919	0	-30,81	338543,952263295
5000	1920	0	-30,8	350757,692049225
5000	1921	0	-30,79	401876,601629066
5000	1922	0	-30,78	420745,839492199
5000	1923	0	-30,77	444494,484861494
5000	1924	0	-30,76	376931,895812126
5000	1925	0	-30,75	351490,063249331
5000	1926	0	-30,74	380254,791791775
5000	1927	0	-30,73	368980,952117323
5000	1928	0	-30,72	347541,425563432
5000	1929	0	-30,71	362349,291091708
5000	1930	0	-30,7	351359,272992302
5000	1931	0	-30,69	392551,393049655
5000	1932	0	-30,68	405871,511292016
5000	1933	0	-30,67	424352,773762707
5000	1934	0	-30,66	410629,54351421
5000	1935	0	-30,65	407333,68483007
5000	1936	0	-30,64	404110,600783022
5000	1937	0	-30,63	413177,611886248
5000	1938	0	-30,62	362804,119341453
5000	1939	0	-30,61	346711,296857119
5000	1940	0	-30,6	305315,034275655
5000	1941	0	-30,59	262054,761694429
5000	1942	0	-30,58	245769,595304413
5000	1943	0	-30,57	274676,46066541
5000	1944	0	-30,56	271448,018473506
5000	1945	0	-30,55	269759,041611159
5000	1946	0	-30,54	279318,648667611
5000	1947	0	-30,53	312719,265009681
5000	1948	0	-30,52	349192,709245814
5000	1949	0	-30,51	344842,622999236
5000	1950	0	-30,5	353230,29441576
5000	1951	0	-30,49	355447,493552729
5000	1952	0	-30,48	343490,360995134
5000	1953	0	-30,47	350393,182616978
5000	1954	0	-30,46	353644,224614599
5000	1955	0	-30,45	373418,460634817
5000	1956	0	-30,44	354933,266510192
5000	1957	0	-30,43	323747,249230558
5000	1958	0	-30,42	322908,777400255
5000	1959	0	-30,41	315852,136260181
5000	1960	0	-30,4	316558,001681062
5000	1961	0	-30,39	324015,338293234
5000	1962	0	-30,38	372313,070370186
5000	1963	0	-30,37	364648,13165033
5000	1964	0	-30,36	354930,546134086
5000	1965	0	-30,35	378575,183909232
5000	1966	0	-30,34	401846,102079609
5000	1967	0	-30,33	412995,087579414
5000	1968	0	-30,32	397316,077785341
5000	1969	0	-30,31	378331,991801393
5000	1970	0	-30,3	376150,036961787
5000	1971	0	-30,29	383093,325637833
5000	1972	0	-30,28	402674,101948364
5000	1973	0	-30,27	378152,178121443
5000	1974	0	-30,26	377200,669902296
5000	1975	0	-30,25	344387,257895716
5000	1976	0	-30,24	351873,18852266
5000	1977	0	-30,23	371907,606156097
5000	1978	0	-30,22	347302,639920478
5000	1979	0	-30,21	333604,817360855
5000	1980	0	-30,2	507115,823149555
5000	1981	0	-30,19	508857,270253903
5000	1982	0	-30,18	464584,931740303
5000	1983	0	-30,17	453292,868366338
5000	1984	0	-30,16	487977,610125334
5000	1985	0	-30,15	500868,841535264
5000	1986	0	-30,14	505607,166476507
5000	1987	0	-30,13	480976,866191791
5000	1988	0	-30,12	384588,613788035
5000	1989	0	-30,11	361608,034148403
5000	1990	0	-30,1	334087,698664383
5000	1991	0	-30,09	298994,111493454
5000	1992	0	-30,08	335749,171427655
5000	1993	0	-30,07	320430,249536591
5000	1994	0	-30,06	364143,315901173
5000	1995	0	-30,05	394459,350318193
5000	1996	0	-30,04	519694,965115951
5000	1997	0	-30,03	489014,075572703
5000	1998	0	-30,02	485165,189170757
5000	1999	0	-30,01	434135,235423539
5000	2000	0	-30	456211,31793273
5000	2001	0	-29,99	496284,659278711
5000	2002	0	-29,98	542537,123519012
5000	2003	0	-29,97	576946,347044486
5000	2004	0	-29,96	491360,451802354
5000	2005	0	-29,95	384864,154116042
5000	2006	0	-29,94	387071,789746513
5000	2007	0	-29,93	404378,492149533
5000	2008	0	-29,92	415456,233873627
5000	2009	0	-29,91	399384,721887952
5000	2010	0	-29,9	411416,975366233
5000	2011	0	-29,89	472047,359784759
5000	2012	0	-29,88	567864,88723288
5000	2013	0	-29,87	546666,676124479
5000	2014	0	-29,86	522084,323219178
5000	2015	0	-29,85	516174,353837426
5000	2016	0	-29,84	520142,394883488
5000	2017	0	-29,83	524219,516745788
5000	2018	0	-29,82	533996,03971021
5000	2019	0	-29,81	574236,331629051
5000	2020	0	-29,8	554611,702109531
5000	2021	0	-29,79	526994,928585946
5000	2022	0	-29,78	491423,161911862
5000	2023	0	-29,77	498569,280617576
5000	2024	0	-29,76	513845,671773619
5000	2025	0	-29,75	482737,498679223
5000	2026	0	-29,74	499764,007307541
5000	2027	0	-29,73	505978,973832802
5000	2028	0	-29,72	364023,374237223
5000	2029	0	-29,71	299059,32390045
5000	2030	0	-29,7	300062,808587858
5000	2031	0	-29,69	342209,228607503
5000	2032	0	-29,68	295935,563341317
5000	2033	0	-29,67	303610,085374675
5000	2034	0	-29,66	281468,885645783
5000	2035	0	-29,65	380603,128326484
5000	2036	0	-29,64	488838,798649918
5000	2037	0	-29,63	480239,861719919
5000	2038	0	-29,62	463748,875228571
5000	2039	0	-29,61	422761,079963684
5000	2040	0	-29,6	441929,729352277
5000	2041	0	-29,59	468592,39593002
5000	2042	0	-29,58	487815,867848712
5000	2043	0	-29,57	566204,828395178
5000	2044	0	-29,56	459912,08716689
5000	2045	0	-29,55	379370,037987024
5000	2046	0	-29,54	390319,056401642
5000	2047	0	-29,53	402397,787076038
5000	2048	0	-29,52	416472,393174209
5000	2049	0	-29,51	414192,405759867
5000	2050	0	-29,5	405156,964807163
5000	2051	0	-29,49	441766,336218778
5000	2052	0	-29,48	568343,202437076
5000	2053	0	-29,47	575207,980273956
5000	2054	0	-29,46	549951,401815306
5000	2055	0	-29,45	530736,581110713
5000	2056	0	-29,44	494121,293001141
5000	2057	0	-29,43	508488,020052265
5000	2058	0	-29,42	558930,429386489
5000	2059	0	-29,41	553654,230340501
5000	2060	0	-29,4	440041,131216146
5000	2061	0	-29,39	520312,69549369
5000	2062	0	-29,38	534426,868475448
5000	2063	0	-29,37	501739,494479221
5000	2064	0	-29,36	489459,535033005
5000	2065	0	-29,35	528807,658709898
5000	2066	0	-29,34	524696,345235734
5000	2067	0	-29,33	516597,340644526
5000	2068	0	-29,32	482338,794099559
5000	2069	0	-29,31	403322,264114954
5000	2070	0	-29,3	358608,755005458
5000	2071	0	-29,29	339039,203995577
5000	2072	0	-29,28	345420,488291376
5000	2073	0	-29,27	374713,754859321
5000	2074	0	-29,26	343108,435359658
5000	2075	0	-29,25	347958,550548196
5000	2076	0	-29,24	410394,099185803
5000	2077	0	-29,23	546833,553290926
5000	2078	0	-29,22	488427,542571087
5000	2079	0	-29,21	490582,758627443
5000	2080	0	-29,2	439116,571959822
5000	2081	0	-29,19	441857,755486384
5000	2082	0	-29,18	477160,425996767
5000	2083	0	-29,17	531265,442314198
5000	2084	0	-29,16	587215,325961343
5000	2085	0	-29,15	456307,57794674
5000	2086	0	-29,14	400996,315838203
5000	2087	0	-29,13	420549,609618405
5000	2088	0	-29,12	416162,569193648
5000	2089	0	-29,11	430131,211688488
5000	2090	0	-29,1	376926,729914531
5000	2091	0	-29,09	353187,667327436
5000	2092	0	-29,08	419164,896125899
5000	2093	0	-29,07	514862,341391801
5000	2094	0	-29,06	525443,122868294
5000	2095	0	-29,05	510222,972637064
5000	2096	0	-29,04	548270,20373901
5000	2097	0	-29,03	576400,598399273
5000	2098	0	-29,02	594247,28096918
5000	2099	0	-29,01	593999,273549781
5000	2100	0	-29	645593,82386707
5000	2101	0	-28,99	561216,865252638
5000	2102	0	-28,98	557523,807421816
5000	2103	0	-28,97	566213,627882743
5000	2104	0	-28,96	553815,983472863
5000	2105	0	-28,95	556762,338300542
5000	2106	0	-28,94	535060,953809955
5000	2107	0	-28,93	544127,118238473
5000	2108	0	-28,92	537423,533958094
5000	2109	0	-28,91	401366,059218671
5000	2110	0	-28,9	357790,471521099
5000	2111	0	-28,89	370839,278164023
5000	2112	0	-28,88	383217,988802755
5000	2113	0	-28,87	380949,826607498
5000	2114	0	-28,86	397677,90802809
5000	2115	0	-28,85	384793,412889155
5000	2116	0	-28,84	471281,924107962
5000	2117	0	-28,83	509160,727675582
5000	2118	0	-28,82	522974,088943117
5000	2119	0	-28,81	488253,297845342
5000	2120	0	-28,8	443109,154127896
5000	2121	0	-28,79	421663,78545767
5000	2122	0	-28,78	466095,672187759
5000	2123	0	-28,77	506386,151900228
5000	2124	0	-28,76	555630,66312155
5000	2125	0	-28,75	446843,961257881
5000	2126	0	-28,74	399089,114034925
5000	2127	0	-28,73	397851,598860863
5000	2128	0	-28,72	402882,24208299
5000	2129	0	-28,71	428374,235203964
5000	2130	0	-28,7	403106,735890558
5000	2131	0	-28,69	395731,153888323
5000	2132	0	-28,68	416383,036908784
5000	2133	0	-28,67	506890,201778967
5000	2134	0	-28,66	541056,305432678
5000	2135	0	-28,65	535815,960593247
5000	2136	0	-28,64	563891,743307091
5000	2137	0	-28,63	542692,819477255
5000	2138	0	-28,62	573157,951376208
5000	2139	0	-28,61	582419,088736991
5000	2140	0	-28,6	563582,817166148
5000	2141	0	-28,59	484033,483580688
5000	2142	0	-28,58	580914,123827258
5000	2143	0	-28,57	601431,749310967
5000	2144	0	-28,56	570013,536444611
5000	2145	0	-28,55	556111,221433442
5000	2146	0	-28,54	576839,021396114
5000	2147	0	-28,53	557867,980149638
5000	2148	0	-28,52	557885,371095286
5000	2149	0	-28,51	520940,944593867
5000	2150	0	-28,5	422300,873369375
5000	2151	0	-28,49	361857,211809453
5000	2152	0	-28,48	338305,729790574
5000	2153	0	-28,47	384172,561237257
5000	2154	0	-28,46	372109,103016902
5000	2155	0	-28,45	356612,122536675
5000	2156	0	-28,44	324269,808278737
5000	2157	0	-28,43	370744,058328175
5000	2158	0	-28,42	504697,33127842
5000	2159	0	-28,41	481898,87844956
5000	2160	0	-28,4	465173,84709075
5000	2161	0	-28,39	437787,173712317
5000	2162	0	-28,38	429332,489053437
5000	2163	0	-28,37	445690,550277644
5000	2164	0	-28,36	487620,42016537
5000	2165	0	-28,35	533131,971495248
5000	2166	0	-28,34	422195,522260385
5000	2167	0	-28,33	348904,770631955
5000	2168	0	-28,32	384448,588367917
5000	2169	0	-28,31	399161,708689425
5000	2170	0	-28,3	383797,96272418
5000	2171	0	-28,29	329462,922931183
5000	2172	0	-28,28	301981,389974458
5000	2173	0	-28,27	329185,377156757
5000	2174	0	-28,26	445830,938998601
5000	2175	0	-28,25	493574,983280877
5000	2176	0	-28,24	484880,59228432
5000	2177	0	-28,23	531701,604620828
5000	2178	0	-28,22	514595,663709333
5000	2179	0	-28,21	556830,122342984
5000	2180	0	-28,2	555888,024701239
5000	2181	0	-28,19	540868,315657272
5000	2182	0	-28,18	424499,58430711
5000	2183	0	-28,17	561181,080742131
5000	2184	0	-28,16	580190,530696847
5000	2185	0	-28,15	539543,706490485
5000	2186	0	-28,14	530459,534833644
5000	2187	0	-28,13	538477,610125334
5000	2188	0	-28,12	550696,345237728
5000	2189	0	-28,11	544230,230409329
5000	2190	0	-28,1	488358,235768558
5000	2191	0	-28,09	405607,853604059
5000	2192	0	-28,08	351410,261429713
5000	2193	0	-28,07	325582,87389432
5000	2194	0	-28,06	319818,647687245
5000	2195	0	-28,05	349903,223859246
5000	2196	0	-28,04	346533,896406816
5000	2197	0	-28,03	320150,765206087
5000	2198	0	-28,02	333836,834148226
5000	2199	0	-28,01	455831,13822173
5000	2200	0	-28	422485,34576946
5000	2201	0	-27,99	419898,789740355
5000	2202	0	-27,98	394880,734806263
5000	2203	0	-27,97	419051,142365549
5000	2204	0	-27,96	429255,868777453
5000	2205	0	-27,95	466172,899819449
5000	2206	0	-27,94	470521,502104516
5000	2207	0	-27,93	411379,959293133
5000	2208	0	-27,92	334281,438893169
5000	2209	0	-27,91	322472,985965898
5000	2210	0	-27,9	333953,082411702
5000	2211	0	-27,89	308046,976311914
5000	2212	0	-27,88	258688,293797633
5000	2213	0	-27,87	228069,690005817
5000	2214	0	-27,86	294341,909699456
5000	2215	0	-27,85	416206,495535353
5000	2216	0	-27,84	420712,755764367
5000	2217	0	-27,83	459558,399547468
5000	2218	0	-27,82	496355,597965277
5000	2219	0	-27,81	543723,171978224
5000	2220	0	-27,8	523511,507596412
5000	2221	0	-27,79	491819,503313013
5000	2222	0	-27,78	547940,036076647
5000	2223	0	-27,77	563206,697698191
5000	2224	0	-27,76	569350,064125591
5000	2225	0	-27,75	561840,241271977
5000	2226	0	-27,74	554495,020605389
5000	2227	0	-27,73	531764,818286297
5000	2228	0	-27,72	505575,771333987
5000	2229	0	-27,71	531775,637586616
5000	2230	0	-27,7	504989,6294465
5000	2231	0	-27,69	369894,215579571
5000	2232	0	-27,68	296445,813616353
5000	2233	0	-27,67	277698,595942023
5000	2234	0	-27,66	334760,285171424
5000	2235	0	-27,65	331094,286431792
5000	2236	0	-27,64	337949,804491643
5000	2237	0	-27,63	325484,59569422
5000	2238	0	-27,62	350040,887229626
5000	2239	0	-27,61	438500,500694897
5000	2240	0	-27,6	426357,773938723
5000	2241	0	-27,59	418055,176641604
5000	2242	0	-27,58	392710,268182655
5000	2243	0	-27,57	397663,427701305
5000	2244	0	-27,56	435927,988227611
5000	2245	0	-27,55	434754,275962137
5000	2246	0	-27,54	482631,971495859
5000	2247	0	-27,53	382239,200834544
5000	2248	0	-27,52	335312,982421589
5000	2249	0	-27,51	341398,572839893
5000	2250	0	-27,5	317528,713528577
5000	2251	0	-27,49	312444,244380926
5000	2252	0	-27,48	280525,80590148
5000	2253	0	-27,47	249319,426023404
5000	2254	0	-27,46	293033,6837808
5000	2255	0	-27,45	388162,605944014
5000	2256	0	-27,44	433558,501449079
5000	2257	0	-27,43	435016,140280606
5000	2258	0	-27,42	490949,752396096
5000	2259	0	-27,41	464965,998777213
5000	2260	0	-27,4	516044,77085512
5000	2261	0	-27,39	535663,278799981
5000	2262	0	-27,38	511817,209707945
5000	2263	0	-27,37	416879,534025937
5000	2264	0	-27,36	514418,924941726
5000	2265	0	-27,35	554175,964268573
5000	2266	0	-27,34	505329,058001647
5000	2267	0	-27,33	507455,420825439
5000	2268	0	-27,32	537890,979824324
5000	2269	0	-27,31	554863,011904384
5000	2270	0	-27,3	544285,549677039
5000	2271	0	-27,29	464201,077660582
5000	2272	0	-27,28	376012,218059284
5000	2273	0	-27,27	335073,104300945
5000	2274	0	-27,26	321845,438830803
5000	2275	0	-27,25	342608,53769911
5000	2276	0	-27,24	386006,793652269
5000	2277	0	-27,23	353550,92742058
5000	2278	0	-27,22	302553,439318702
5000	2279	0	-27,21	363577,711295346
5000	2280	0	-27,2	462663,633559899
5000	2281	0	-27,19	422868,907495603
5000	2282	0	-27,18	418932,535445452
5000	2283	0	-27,17	406767,257791186
5000	2284	0	-27,16	467815,782198085
5000	2285	0	-27,15	473345,531924556
5000	2286	0	-27,14	502130,338623258
5000	2287	0	-27,13	518116,197207668
5000	2288	0	-27,12	401939,112089495
5000	2289	0	-27,11	352710,472290841
5000	2290	0	-27,1	365765,376375335
5000	2291	0	-27,09	361954,722689323
5000	2292	0	-27,08	333638,931930579
5000	2293	0	-27,07	244584,312707677
5000	2294	0	-27,06	175785,834970719
5000	2295	0	-27,05	254415,326195939
5000	2296	0	-27,04	353136,777027879
5000	2297	0	-27,03	390299,008410636
5000	2298	0	-27,02	429685,061822468
5000	2299	0	-27,01	494514,870545948
5000	2300	0	-27	520426,16072362
5000	2301	0	-26,99	541128,354034827
5000	2302	0	-26,98	538227,015835679
5000	2303	0	-26,97	613517,333149274
5000	2304	0	-26,96	572911,826139501
5000	2305	0	-26,95	552211,501474278
5000	2306	0	-26,94	576589,436530689
5000	2307	0	-26,93	568596,395822271
5000	2308	0	-26,92	544871,45682903
5000	2309	0	-26,91	536482,76331894
5000	2310	0	-26,9	546283,907786158
5000	2311	0	-26,89	518349,393145949
5000	2312	0	-26,88	355103,788730469
5000	2313	0	-26,87	325461,833647879
5000	2314	0	-26,86	365954,293339736
5000	2315	0	-26,85	412625,36782813
5000	2316	0	-26,84	433922,840839001
5000	2317	0	-26,83	420852,058138642
5000	2318	0	-26,82	387880,901232461
5000	2319	0	-26,81	443109,138996278
5000	2320	0	-26,8	512573,219304255
5000	2321	0	-26,79	521545,030736922
5000	2322	0	-26,78	504098,78084483
5000	2323	0	-26,77	414918,714005267
5000	2324	0	-26,76	409817,278632226
5000	2325	0	-26,75	478029,411214987
5000	2326	0	-26,74	480475,297755498
5000	2327	0	-26,73	514024,848426105
5000	2328	0	-26,72	384265,54502114
5000	2329	0	-26,71	324140,669296945
5000	2330	0	-26,7	316426,639201108
5000	2331	0	-26,69	336246,231142369
5000	2332	0	-26,68	340890,579410337
5000	2333	0	-26,67	291090,996430796
5000	2334	0	-26,66	256406,800611981
5000	2335	0	-26,65	251325,741756275
5000	2336	0	-26,64	363056,899000377
5000	2337	0	-26,63	404961,81517149
5000	2338	0	-26,62	408821,371015923
5000	2339	0	-26,61	495297,139009757
5000	2340	0	-26,6	483709,975049261
5000	2341	0	-26,59	523318,745260489
5000	2342	0	-26,58	545877,278935006
5000	2343	0	-26,57	542926,119469289
5000	2344	0	-26,56	478012,183885954
5000	2345	0	-26,55	576712,492728755
5000	2346	0	-26,54	614524,132290101
5000	2347	0	-26,53	589366,909588484
5000	2348	0	-26,52	582599,213911255
5000	2349	0	-26,51	586409,390652455
5000	2350	0	-26,5	585695,59920328
5000	2351	0	-26,49	578467,037664751
5000	2352	0	-26,48	512275,103143646
5000	2353	0	-26,47	394579,44428552
5000	2354	0	-26,46	344724,026421081
5000	2355	0	-26,45	385611,063864806
5000	2356	0	-26,44	434962,589286632
5000	2357	0	-26,43	479010,007005815
5000	2358	0	-26,42	443596,202405333
5000	2359	0	-26,41	380019,766814949
5000	2360	0	-26,4	442968,215566208
5000	2361	0	-26,39	548119,510262507
5000	2362	0	-26,38	522833,12453653
5000	2363	0	-26,37	477474,529188133
5000	2364	0	-26,36	448698,891180608
5000	2365	0	-26,35	487517,853178667
5000	2366	0	-26,34	491513,02384454
5000	2367	0	-26,33	505380,340646352
5000	2368	0	-26,32	535365,784581059
5000	2369	0	-26,31	404162,651557171
5000	2370	0	-26,3	314724,550189193
5000	2371	0	-26,29	319606,958413151
5000	2372	0	-26,28	327621,347495539
5000	2373	0	-26,27	318050,325131256
5000	2374	0	-26,26	239049,534953048
5000	2375	0	-26,25	177424,04100272
5000	2376	0	-26,24	240652,338159783
5000	2377	0	-26,23	360729,913543135
5000	2378	0	-26,22	406313,86681293
5000	2379	0	-26,21	426931,795640142
5000	2380	0	-26,2	497651,118473089
5000	2381	0	-26,19	481584,000618518
5000	2382	0	-26,18	533361,00432688
5000	2383	0	-26,17	530651,660937511
5000	2384	0	-26,16	537599,807781496
5000	2385	0	-26,15	474289,925291121
5000	2386	0	-26,14	572310,991980145
5000	2387	0	-26,13	606209,499444282
5000	2388	0	-26,12	580172,279853498
5000	2389	0	-26,11	558355,935395506
5000	2390	0	-26,1	574216,288362219
5000	2391	0	-26,09	573862,249165031
5000	2392	0	-26,08	546318,576280852
5000	2393	0	-26,07	445225,31868462
5000	2394	0	-26,06	385870,340953364
5000	2395	0	-26,05	369917,746968281
5000	2396	0	-26,04	394089,45211781
5000	2397	0	-26,03	412833,612391928
5000	2398	0	-26,02	445473,2641446
5000	2399	0	-26,01	421951,391674601
5000	2400	0	-26	400017,91360636
5000	2401	0	-25,99	450145,553758562
5000	2402	0	-25,98	541841,268042143
5000	2403	0	-25,97	507584,214328732
